2026-03-01T16:45:06.195Z,2026-03-01 16:45:06,audio4.wav,4,Surprised,Strong,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
2026-03-01T16:45:06.195Z,2026-03-01 16:45:06,audio5.wav,5,Sad,Strong,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
2026-03-01T16:47:20.752Z,2026-03-01 16:47:20,audio1.wav,1,Angry,Strong,Male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/537.1.0.47.110;FBBV/846660078;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.3.2;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-01T16:47:20.752Z,2026-03-01 16:47:20,audio2.wav,2,Sad,Normal,Male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/537.1.0.47.110;FBBV/846660078;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.3.2;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-01T16:47:20.752Z,2026-03-01 16:47:20,audio3.wav,3,Disgust,Normal,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/537.1.0.47.110;FBBV/846660078;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.3.2;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-01T16:47:20.752Z,2026-03-01 16:47:20,audio4.wav,4,Happy,Strong,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/537.1.0.47.110;FBBV/846660078;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.3.2;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-01T16:47:20.752Z,2026-03-01 16:47:20,audio5.wav,5,Calm,Normal,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/537.1.0.47.110;FBBV/846660078;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.3.2;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-02T04:38:00.623Z,2026-03-02 04:38:00,audio1.wav,1,Angry,Strong,Male,"Mozilla/5.0 (Linux; Android 15; BVL-N49 Build/HONORBVL-N49; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.79 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T04:38:00.623Z,2026-03-02 04:38:00,audio2.wav,2,Calm,Normal,Male,"Mozilla/5.0 (Linux; Android 15; BVL-N49 Build/HONORBVL-N49; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.79 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T04:38:00.623Z,2026-03-02 04:38:00,audio3.wav,3,Sad,Strong,Female,"Mozilla/5.0 (Linux; Android 15; BVL-N49 Build/HONORBVL-N49; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.79 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T04:38:00.623Z,2026-03-02 04:38:00,audio4.wav,4,Happy,Strong,Female,"Mozilla/5.0 (Linux; Android 15; BVL-N49 Build/HONORBVL-N49; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.79 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T04:38:00.623Z,2026-03-02 04:38:00,audio5.wav,5,Sad,Normal,Female,"Mozilla/5.0 (Linux; Android 15; BVL-N49 Build/HONORBVL-N49; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.79 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T06:55:25.640Z,2026-03-02 06:55:25,audio1.wav,1,Angry,Strong,Male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/550.0.0.28.106;FBBV/890844927;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-02T06:55:25.640Z,2026-03-02 06:55:25,audio2.wav,2,Sad,Normal,Male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/550.0.0.28.106;FBBV/890844927;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-02T06:55:25.640Z,2026-03-02 06:55:25,audio3.wav,3,Calm,Normal,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/550.0.0.28.106;FBBV/890844927;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-02T06:55:25.640Z,2026-03-02 06:55:25,audio4.wav,4,Happy,Strong,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/550.0.0.28.106;FBBV/890844927;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-02T06:55:25.640Z,2026-03-02 06:55:25,audio5.wav,5,Sad,Strong,Female,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/550.0.0.28.106;FBBV/890844927;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3;FBSS/3;FBCR/;FBID/phone;FBLC/en_US;FBOP/80]"
2026-03-02T06:55:46.980Z,2026-03-02 06:55:46,audio1.wav,1,Angry,Strong,Male,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0
2026-03-02T06:55:46.980Z,2026-03-02 06:55:46,audio2.wav,2,Calm,Normal,Male,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0
2026-03-02T06:55:46.980Z,2026-03-02 06:55:46,audio3.wav,3,Disgust,Normal,Female,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0
2026-03-02T06:55:46.980Z,2026-03-02 06:55:46,audio4.wav,4,Happy,Strong,Female,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0
2026-03-02T06:55:46.980Z,2026-03-02 06:55:46,audio5.wav,5,Calm,Normal,Female,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0
2026-03-02T06:58:12.371Z,2026-03-02 06:58:12,audio1.wav,1,Angry,Strong,Male,"Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.31 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T06:58:12.371Z,2026-03-02 06:58:12,audio2.wav,2,Calm,Normal,Male,"Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.31 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T06:58:12.371Z,2026-03-02 06:58:12,audio3.wav,3,Fearful,Normal,Female,"Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.31 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T06:58:12.371Z,2026-03-02 06:58:12,audio4.wav,4,Happy,Strong,Female,"Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.31 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
2026-03-02T06:58:12.371Z,2026-03-02 06:58:12,audio5.wav,5,Calm,Normal,Female,"Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.31 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/550.0.0.45.63;]"
